StartTime,PublishTime,Generation
2024-01-26 16:00:00,2024-01-26 15:00:00,1079.4
2024-01-26 16:00:00,2024-01-26 12:00:00,1108.5
2024-01-26 16:00:00,2024-01-26 04:00:00,1135.3
2024-01-26 16:00:00,2024-01-25 16:00:00,1240.7
2024-01-26 16:30:00,2024-01-26 15:30:00,1060.8
2024-01-26 16:30:00,2024-01-26 12:30:00,1081.3
2024-01-26 16:30:00,2024-01-26 04:30:00,1138.7
2024-01-26 16:30:00,2024-01-25 16:30:00,1240.8
2024-01-26 17:00:00,2024-01-26 16:00:00,1053.7
2024-01-26 17:00:00,2024-01-26 13:00:00,1062.3
2024-01-26 17:00:00,2024-01-26 05:00:00,1141.2
2024-01-26 17:00:00,2024-01-25 17:00:00,1222.4
2024-01-26 17:30:00,2024-01-26 16:30:00,1048.4
2024-01-26 17:30:00,2024-01-26 13:30:00,1044.9
2024-01-26 17:30:00,2024-01-26 05:30:00,1130.8
2024-01-26 17:30:00,2024-01-25 17:30:00,1178.5
2024-01-26 18:00:00,2024-01-26 17:00:00,1039.1
2024-01-26 18:00:00,2024-01-26 14:00:00,1026.3
2024-01-26 18:00:00,2024-01-26 06:00:00,1103.1
2024-01-26 18:00:00,2024-01-25 18:00:00,1112.9
2024-01-26 18:30:00,2024-01-26 17:30:00,1026.0
2024-01-26 18:30:00,2024-01-26 14:30:00,1008.7
2024-01-26 18:30:00,2024-01-26 06:30:00,1062.5
2024-01-26 18:30:00,2024-01-25 18:30:00,1039.5
2024-01-26 19:00:00,2024-01-26 18:00:00,1014.3
2024-01-26 19:00:00,2024-01-26 15:00:00,998.7
2024-01-26 19:00:00,2024-01-26 07:00:00,1021.2
2024-01-26 19:00:00,2024-01-25 19:00:00,978.3
2024-01-26 19:30:00,2024-01-26 18:30:00,1014.2
2024-01-26 19:30:00,2024-01-26 15:30:00,1005.9
2024-01-26 19:30:00,2024-01-26 07:30:00,996.5
2024-01-26 19:30:00,2024-01-25 19:30:00,951.5
2024-01-26 20:00:00,2024-01-26 19:00:00,1036.9
2024-01-26 20:00:00,2024-01-26 16:00:00,1039.7
2024-01-26 20:00:00,2024-01-26 08:00:00,1005.7
2024-01-26 20:00:00,2024-01-25 20:00:00,977.0
2024-01-26 20:30:00,2024-01-26 19:30:00,1092.8
2024-01-26 20:30:00,2024-01-26 16:30:00,1108.0
2024-01-26 20:30:00,2024-01-26 08:30:00,1062.4
2024-01-26 20:30:00,2024-01-25 20:30:00,1064.4
2024-01-26 21:00:00,2024-01-26 20:00:00,1188.2
2024-01-26 21:00:00,2024-01-26 17:00:00,1213.8
2024-01-26 21:00:00,2024-01-26 09:00:00,1172.8
2024-01-26 21:00:00,2024-01-25 21:00:00,1212.4
2024-01-26 21:30:00,2024-01-26 20:30:00,1323.0
2024-01-26 21:30:00,2024-01-26 17:30:00,1354.7
2024-01-26 21:30:00,2024-01-26 09:30:00,1333.2
2024-01-26 21:30:00,2024-01-25 21:30:00,1407.9
2024-01-26 22:00:00,2024-01-26 21:00:00,1491.3
2024-01-26 22:00:00,2024-01-26 18:00:00,1523.1
2024-01-26 22:00:00,2024-01-26 10:00:00,1531.2
2024-01-26 22:00:00,2024-01-25 22:00:00,1630.2
2024-01-26 22:30:00,2024-01-26 21:30:00,1681.6
2024-01-26 22:30:00,2024-01-26 18:30:00,1707.5
2024-01-26 22:30:00,2024-01-26 10:30:00,1748.2
2024-01-26 22:30:00,2024-01-25 22:30:00,1854.5
2024-01-26 23:00:00,2024-01-26 22:00:00,1879.3
2024-01-26 23:00:00,2024-01-26 19:00:00,1894.8
2024-01-26 23:00:00,2024-01-26 11:00:00,1963.0
2024-01-26 23:00:00,2024-01-25 23:00:00,2058.0
2024-01-26 23:30:00,2024-01-26 22:30:00,2069.9
2024-01-26 23:30:00,2024-01-26 19:30:00,2073.1
2024-01-26 23:30:00,2024-01-26 11:30:00,2157.0
2024-01-26 23:30:00,2024-01-25 23:30:00,2224.8
2024-01-27 00:00:00,2024-01-26 23:00:00,2244.7
2024-01-27 00:00:00,2024-01-26 20:00:00,2236.7
2024-01-27 00:00:00,2024-01-26 12:00:00,2320.6
2024-01-27 00:00:00,2024-01-26 00:00:00,2351.9
2024-01-27 00:30:00,2024-01-26 23:30:00,2391.5
2024-01-27 00:30:00,2024-01-26 20:30:00,2376.0
2024-01-27 00:30:00,2024-01-26 12:30:00,2444.3
2024-01-27 00:30:00,2024-01-26 00:30:00,2438.7
2024-01-27 01:00:00,2024-01-27 00:00:00,2512.8
2024-01-27 01:00:00,2024-01-26 21:00:00,2495.5
2024-01-27 01:00:00,2024-01-26 13:00:00,2536.3
2024-01-27 01:00:00,2024-01-26 01:00:00,2502.7
2024-01-27 01:30:00,2024-01-27 00:30:00,2614.1
2024-01-27 01:30:00,2024-01-26 21:30:00,2601.0
2024-01-27 01:30:00,2024-01-26 13:30:00,2609.3
2024-01-27 01:30:00,2024-01-26 01:30:00,2563.2
2024-01-27 02:00:00,2024-01-27 01:00:00,2704.5
2024-01-27 02:00:00,2024-01-26 22:00:00,2700.6
2024-01-27 02:00:00,2024-01-26 14:00:00,2679.3
2024-01-27 02:00:00,2024-01-26 02:00:00,2639.2
2024-01-27 02:30:00,2024-01-27 01:30:00,2793.7
2024-01-27 02:30:00,2024-01-26 22:30:00,2802.0
2024-01-27 02:30:00,2024-01-26 14:30:00,2761.0
2024-01-27 02:30:00,2024-01-26 02:30:00,2744.3
2024-01-27 03:00:00,2024-01-27 02:00:00,2889.9
2024-01-27 03:00:00,2024-01-26 23:00:00,2910.0
2024-01-27 03:00:00,2024-01-26 15:00:00,2864.4
2024-01-27 03:00:00,2024-01-26 03:00:00,2882.4
2024-01-27 03:30:00,2024-01-27 02:30:00,2996.1
2024-01-27 03:30:00,2024-01-26 23:30:00,3025.0
2024-01-27 03:30:00,2024-01-26 15:30:00,2990.9
2024-01-27 03:30:00,2024-01-26 03:30:00,3046.5
2024-01-27 04:00:00,2024-01-27 03:00:00,3110.1
2024-01-27 04:00:00,2024-01-27 00:00:00,3142.5
2024-01-27 04:00:00,2024-01-26 16:00:00,3133.0
2024-01-27 04:00:00,2024-01-26 04:00:00,3220.1
2024-01-27 04:30:00,2024-01-27 03:30:00,3223.8
2024-01-27 04:30:00,2024-01-27 00:30:00,3253.7
2024-01-27 04:30:00,2024-01-26 16:30:00,3276.1
2024-01-27 04:30:00,2024-01-26 04:30:00,3380.6
2024-01-27 05:00:00,2024-01-27 04:00:00,3325.1
2024-01-27 05:00:00,2024-01-27 01:00:00,3346.9
2024-01-27 05:00:00,2024-01-26 17:00:00,3400.6
2024-01-27 05:00:00,2024-01-26 05:00:00,3504.3
2024-01-27 05:30:00,2024-01-27 04:30:00,3400.7
2024-01-27 05:30:00,2024-01-27 01:30:00,3411.0
2024-01-27 05:30:00,2024-01-26 17:30:00,3487.7
2024-01-27 05:30:00,2024-01-26 05:30:00,3572.6
2024-01-27 06:00:00,2024-01-27 05:00:00,3439.2
2024-01-27 06:00:00,2024-01-27 02:00:00,3437.2
2024-01-27 06:00:00,2024-01-26 18:00:00,3523.1
2024-01-27 06:00:00,2024-01-26 06:00:00,3575.7
2024-01-27 06:30:00,2024-01-27 05:30:00,3433.3
2024-01-27 06:30:00,2024-01-27 02:30:00,3421.4
2024-01-27 06:30:00,2024-01-26 18:30:00,3500.4
2024-01-27 06:30:00,2024-01-26 06:30:00,3515.1
2024-01-27 07:00:00,2024-01-27 06:00:00,3382.3
2024-01-27 07:00:00,2024-01-27 03:00:00,3365.2
2024-01-27 07:00:00,2024-01-26 19:00:00,3422.8
2024-01-27 07:00:00,2024-01-26 07:00:00,3403.5
2024-01-27 07:30:00,2024-01-27 06:30:00,3291.6
2024-01-27 07:30:00,2024-01-27 03:30:00,3275.4
2024-01-27 07:30:00,2024-01-26 19:30:00,3302.3
2024-01-27 07:30:00,2024-01-26 07:30:00,3261.0
2024-01-27 08:00:00,2024-01-27 07:00:00,3171.9
2024-01-27 08:00:00,2024-01-27 04:00:00,3162.3
2024-01-27 08:00:00,2024-01-26 20:00:00,3157.0
2024-01-27 08:00:00,2024-01-26 08:00:00,3111.1
2024-01-27 08:30:00,2024-01-27 07:30:00,3036.8
2024-01-27 08:30:00,2024-01-27 04:30:00,3038.0
2024-01-27 08:30:00,2024-01-26 20:30:00,3006.6
2024-01-27 08:30:00,2024-01-26 08:30:00,2974.8
2024-01-27 09:00:00,2024-01-27 08:00:00,2899.4
2024-01-27 09:00:00,2024-01-27 05:00:00,2913.0
2024-01-27 09:00:00,2024-01-26 21:00:00,2868.1
2024-01-27 09:00:00,2024-01-26 09:00:00,2865.4
2024-01-27 09:30:00,2024-01-27 08:30:00,2769.9
2024-01-27 09:30:00,2024-01-27 05:30:00,2794.4
2024-01-27 09:30:00,2024-01-26 21:30:00,2751.9
2024-01-27 09:30:00,2024-01-26 09:30:00,2786.4
2024-01-27 10:00:00,2024-01-27 09:00:00,2653.0
2024-01-27 10:00:00,2024-01-27 06:00:00,2684.1
2024-01-27 10:00:00,2024-01-26 22:00:00,2659.3
2024-01-27 10:00:00,2024-01-26 10:00:00,2729.9
2024-01-27 10:30:00,2024-01-27 09:30:00,2547.7
2024-01-27 10:30:00,2024-01-27 06:30:00,2579.8
2024-01-27 10:30:00,2024-01-26 22:30:00,2583.7
2024-01-27 10:30:00,2024-01-26 10:30:00,2680.3
2024-01-27 11:00:00,2024-01-27 10:00:00,2447.7
2024-01-27 11:00:00,2024-01-27 07:00:00,2474.6
2024-01-27 11:00:00,2024-01-26 23:00:00,2511.2
2024-01-27 11:00:00,2024-01-26 11:00:00,2617.6
2024-01-27 11:30:00,2024-01-27 10:30:00,2343.6
2024-01-27 11:30:00,2024-01-27 07:30:00,2360.7
2024-01-27 11:30:00,2024-01-26 23:30:00,2425.8
2024-01-27 11:30:00,2024-01-26 11:30:00,2523.3
2024-01-27 12:00:00,2024-01-27 11:00:00,2225.8
2024-01-27 12:00:00,2024-01-27 08:00:00,2230.6
2024-01-27 12:00:00,2024-01-27 00:00:00,2313.3
2024-01-27 12:00:00,2024-01-26 12:00:00,2385.4
2024-01-27 12:30:00,2024-01-27 11:30:00,2087.6
2024-01-27 12:30:00,2024-01-27 08:30:00,2080.9
2024-01-27 12:30:00,2024-01-27 00:30:00,2165.7
2024-01-27 12:30:00,2024-01-26 12:30:00,2202.0
2024-01-27 13:00:00,2024-01-27 12:00:00,1927.0
2024-01-27 13:00:00,2024-01-27 09:00:00,1912.2
2024-01-27 13:00:00,2024-01-27 01:00:00,1983.4
2024-01-27 13:00:00,2024-01-26 13:00:00,1982.4
2024-01-27 13:30:00,2024-01-27 12:30:00,1748.4
2024-01-27 13:30:00,2024-01-27 09:30:00,1730.9
2024-01-27 13:30:00,2024-01-27 01:30:00,1775.9
2024-01-27 13:30:00,2024-01-26 13:30:00,1745.2
2024-01-27 14:00:00,2024-01-27 13:00:00,1561.7
2024-01-27 14:00:00,2024-01-27 10:00:00,1547.7
2024-01-27 14:00:00,2024-01-27 02:00:00,1560.3
2024-01-27 14:00:00,2024-01-26 14:00:00,1514.8
2024-01-27 14:30:00,2024-01-27 13:30:00,1380.3
2024-01-27 14:30:00,2024-01-27 10:30:00,1375.1
2024-01-27 14:30:00,2024-01-27 02:30:00,1357.2
2024-01-27 14:30:00,2024-01-26 14:30:00,1315.3
2024-01-27 15:00:00,2024-01-27 14:00:00,1219.2
2024-01-27 15:00:00,2024-01-27 11:00:00,1225.8
2024-01-27 15:00:00,2024-01-27 03:00:00,1186.7
2024-01-27 15:00:00,2024-01-26 15:00:00,1166.0
2024-01-27 15:30:00,2024-01-27 14:30:00,1090.8
2024-01-27 15:30:00,2024-01-27 11:30:00,1109.4
2024-01-27 15:30:00,2024-01-27 03:30:00,1063.5
2024-01-27 15:30:00,2024-01-26 15:30:00,1076.5
2024-01-27 16:00:00,2024-01-27 15:00:00,1003.0
2024-01-27 16:00:00,2024-01-27 12:00:00,1031.0
2024-01-27 16:00:00,2024-01-27 04:00:00,994.5
2024-01-27 16:00:00,2024-01-26 16:00:00,1045.3
2024-01-27 16:30:00,2024-01-27 15:30:00,957.4
2024-01-27 16:30:00,2024-01-27 12:30:00,989.7
2024-01-27 16:30:00,2024-01-27 04:30:00,976.4
2024-01-27 16:30:00,2024-01-26 16:30:00,1059.9
2024-01-27 17:00:00,2024-01-27 16:00:00,949.5
2024-01-27 17:00:00,2024-01-27 13:00:00,980.1
2024-01-27 17:00:00,2024-01-27 05:00:00,998.1
2024-01-27 17:00:00,2024-01-26 17:00:00,1101.2
2024-01-27 17:30:00,2024-01-27 16:30:00,969.5
2024-01-27 17:30:00,2024-01-27 13:30:00,992.7
2024-01-27 17:30:00,2024-01-27 05:30:00,1042.6
2024-01-27 17:30:00,2024-01-26 17:30:00,1147.4
2024-01-27 18:00:00,2024-01-27 17:00:00,1005.8
2024-01-27 18:00:00,2024-01-27 14:00:00,1017.7
2024-01-27 18:00:00,2024-01-27 06:00:00,1092.1
2024-01-27 18:00:00,2024-01-26 18:00:00,1180.3
2024-01-27 18:30:00,2024-01-27 17:30:00,1046.9
2024-01-27 18:30:00,2024-01-27 14:30:00,1046.5
2024-01-27 18:30:00,2024-01-27 06:30:00,1132.2
2024-01-27 18:30:00,2024-01-26 18:30:00,1189.5
2024-01-27 19:00:00,2024-01-27 18:00:00,1085.4
2024-01-27 19:00:00,2024-01-27 15:00:00,1074.6
2024-01-27 19:00:00,2024-01-27 07:00:00,1155.3
2024-01-27 19:00:00,2024-01-26 19:00:00,1175.1
2024-01-27 19:30:00,2024-01-27 18:30:00,1118.5
2024-01-27 19:30:00,2024-01-27 15:30:00,1101.8
2024-01-27 19:30:00,2024-01-27 07:30:00,1162.8
2024-01-27 19:30:00,2024-01-26 19:30:00,1147.5
2024-01-27 20:00:00,2024-01-27 19:00:00,1149.9
2024-01-27 20:00:00,2024-01-27 16:00:00,1133.2
2024-01-27 20:00:00,2024-01-27 08:00:00,1164.4
2024-01-27 20:00:00,2024-01-26 20:00:00,1125.1
2024-01-27 20:30:00,2024-01-27 19:30:00,1187.4
2024-01-27 20:30:00,2024-01-27 16:30:00,1176.7
2024-01-27 20:30:00,2024-01-27 08:30:00,1175.4
2024-01-27 20:30:00,2024-01-26 20:30:00,1129.1
2024-01-27 21:00:00,2024-01-27 20:00:00,1242.0
2024-01-27 21:00:00,2024-01-27 17:00:00,1241.7
2024-01-27 21:00:00,2024-01-27 09:00:00,1213.1
2024-01-27 21:00:00,2024-01-26 21:00:00,1178.4
2024-01-27 21:30:00,2024-01-27 20:30:00,1323.8
2024-01-27 21:30:00,2024-01-27 17:30:00,1335.7
2024-01-27 21:30:00,2024-01-27 09:30:00,1291.7
2024-01-27 21:30:00,2024-01-26 21:30:00,1284.5
2024-01-27 22:00:00,2024-01-27 21:00:00,1439.4
2024-01-27 22:00:00,2024-01-27 18:00:00,1462.6
2024-01-27 22:00:00,2024-01-27 10:00:00,1418.8
2024-01-27 22:00:00,2024-01-26 22:00:00,1448.3
2024-01-27 22:30:00,2024-01-27 21:30:00,1590.6
2024-01-27 22:30:00,2024-01-27 18:30:00,1621.2
2024-01-27 22:30:00,2024-01-27 10:30:00,1593.3
2024-01-27 22:30:00,2024-01-26 22:30:00,1659.4
2024-01-27 23:00:00,2024-01-27 22:00:00,1772.2
2024-01-27 23:00:00,2024-01-27 19:00:00,1804.5
2024-01-27 23:00:00,2024-01-27 11:00:00,1804.2
2024-01-27 23:00:00,2024-01-26 23:00:00,1898.2
2024-01-27 23:30:00,2024-01-27 22:30:00,1973.6
2024-01-27 23:30:00,2024-01-27 19:30:00,2001.6
2024-01-27 23:30:00,2024-01-27 11:30:00,2033.8
2024-01-27 23:30:00,2024-01-26 23:30:00,2140.1
2024-01-28 00:00:00,2024-01-27 23:00:00,2183.8
2024-01-28 00:00:00,2024-01-27 20:00:00,2202.4
2024-01-28 00:00:00,2024-01-27 12:00:00,2264.2
2024-01-28 00:00:00,2024-01-27 00:00:00,2364.0
2024-01-28 00:30:00,2024-01-27 23:30:00,2381.3
2024-01-28 00:30:00,2024-01-27 20:30:00,2387.9
2024-01-28 00:30:00,2024-01-27 12:30:00,2469.0
2024-01-28 00:30:00,2024-01-27 00:30:00,2545.2
2024-01-28 01:00:00,2024-01-28 00:00:00,2556.8
2024-01-28 01:00:00,2024-01-27 21:00:00,2551.5
2024-01-28 01:00:00,2024-01-27 13:00:00,2637.0
2024-01-28 01:00:00,2024-01-27 01:00:00,2678.3
2024-01-28 01:30:00,2024-01-28 00:30:00,2702.2
2024-01-28 01:30:00,2024-01-27 21:30:00,2688.2
2024-01-28 01:30:00,2024-01-27 13:30:00,2762.0
2024-01-28 01:30:00,2024-01-27 01:30:00,2765.7
2024-01-28 02:00:00,2024-01-28 01:00:00,2815.8
2024-01-28 02:00:00,2024-01-27 22:00:00,2798.4
2024-01-28 02:00:00,2024-01-27 14:00:00,2847.4
2024-01-28 02:00:00,2024-01-27 02:00:00,2819.9
2024-01-28 02:30:00,2024-01-28 01:30:00,2901.9
2024-01-28 02:30:00,2024-01-27 22:30:00,2887.1
2024-01-28 02:30:00,2024-01-27 14:30:00,2904.1
2024-01-28 02:30:00,2024-01-27 02:30:00,2859.5
2024-01-28 03:00:00,2024-01-28 02:00:00,2969.1
2024-01-28 03:00:00,2024-01-27 23:00:00,2962.4
2024-01-28 03:00:00,2024-01-27 15:00:00,2948.2
2024-01-28 03:00:00,2024-01-27 03:00:00,2904.7
2024-01-28 03:30:00,2024-01-28 02:30:00,3027.7
2024-01-28 03:30:00,2024-01-27 23:30:00,3032.6
2024-01-28 03:30:00,2024-01-27 15:30:00,2995.6
2024-01-28 03:30:00,2024-01-27 03:30:00,2971.2
2024-01-28 04:00:00,2024-01-28 03:00:00,3087.1
2024-01-28 04:00:00,2024-01-28 00:00:00,3104.3
2024-01-28 04:00:00,2024-01-27 16:00:00,3058.3
2024-01-28 04:00:00,2024-01-27 04:00:00,3066.4
2024-01-28 04:30:00,2024-01-28 03:30:00,3152.6
2024-01-28 04:30:00,2024-01-28 00:30:00,3179.6
2024-01-28 04:30:00,2024-01-27 16:30:00,3140.9
2024-01-28 04:30:00,2024-01-27 04:30:00,3186.8
2024-01-28 05:00:00,2024-01-28 04:00:00,3223.9
2024-01-28 05:00:00,2024-01-28 01:00:00,3256.0
2024-01-28 05:00:00,2024-01-27 17:00:00,3239.0
2024-01-28 05:00:00,2024-01-27 05:00:00,3318.8
2024-01-28 05:30:00,2024-01-28 04:30:00,3295.0
2024-01-28 05:30:00,2024-01-28 01:30:00,3326.2
2024-01-28 05:30:00,2024-01-27 17:30:00,3339.8
2024-01-28 05:30:00,2024-01-27 05:30:00,3441.3
2024-01-28 06:00:00,2024-01-28 05:00:00,3355.6
2024-01-28 06:00:00,2024-01-28 02:00:00,3380.0
2024-01-28 06:00:00,2024-01-27 18:00:00,3425.9
2024-01-28 06:00:00,2024-01-27 06:00:00,3531.7
2024-01-28 06:30:00,2024-01-28 05:30:00,3393.0
2024-01-28 06:30:00,2024-01-28 02:30:00,3406.6
2024-01-28 06:30:00,2024-01-27 18:30:00,3478.4
2024-01-28 06:30:00,2024-01-27 06:30:00,3569.8
2024-01-28 07:00:00,2024-01-28 06:00:00,3396.0
2024-01-28 07:00:00,2024-01-28 03:00:00,3397.2
2024-01-28 07:00:00,2024-01-27 19:00:00,3482.2
2024-01-28 07:00:00,2024-01-27 07:00:00,3544.3
2024-01-28 07:30:00,2024-01-28 06:30:00,3356.6
2024-01-28 07:30:00,2024-01-28 03:30:00,3347.0
2024-01-28 07:30:00,2024-01-27 19:30:00,3429.3
2024-01-28 07:30:00,2024-01-27 07:30:00,3454.1
2024-01-28 08:00:00,2024-01-28 07:00:00,3273.1
2024-01-28 08:00:00,2024-01-28 04:00:00,3256.9
2024-01-28 08:00:00,2024-01-27 20:00:00,3321.3
2024-01-28 08:00:00,2024-01-27 08:00:00,3310.2
2024-01-28 08:30:00,2024-01-28 07:30:00,3150.1
2024-01-28 08:30:00,2024-01-28 04:30:00,3133.1
2024-01-28 08:30:00,2024-01-27 20:30:00,3168.6
2024-01-28 08:30:00,2024-01-27 08:30:00,3131.6
2024-01-28 09:00:00,2024-01-28 08:00:00,2997.9
2024-01-28 09:00:00,2024-01-28 05:00:00,2986.1
2024-01-28 09:00:00,2024-01-27 21:00:00,2989.0
2024-01-28 09:00:00,2024-01-27 09:00:00,2942.5
2024-01-28 09:30:00,2024-01-28 08:30:00,2830.1
2024-01-28 09:30:00,2024-01-28 05:30:00,2828.2
2024-01-28 09:30:00,2024-01-27 21:30:00,2802.7
2024-01-28 09:30:00,2024-01-27 09:30:00,2765.4
2024-01-28 10:00:00,2024-01-28 09:00:00,2661.0
2024-01-28 10:00:00,2024-01-28 06:00:00,2671.3
2024-01-28 10:00:00,2024-01-27 22:00:00,2628.5
2024-01-28 10:00:00,2024-01-27 10:00:00,2617.0
2024-01-28 10:30:00,2024-01-28 09:30:00,2502.3
2024-01-28 10:30:00,2024-01-28 06:30:00,2524.2
2024-01-28 10:30:00,2024-01-27 22:30:00,2479.4
2024-01-28 10:30:00,2024-01-27 10:30:00,2503.8
2024-01-28 11:00:00,2024-01-28 10:00:00,2360.7
2024-01-28 11:00:00,2024-01-28 07:00:00,2390.6
2024-01-28 11:00:00,2024-01-27 23:00:00,2359.8
2024-01-28 11:00:00,2024-01-27 11:00:00,2421.4
2024-01-28 11:30:00,2024-01-28 10:30:00,2237.0
2024-01-28 11:30:00,2024-01-28 07:30:00,2269.4
2024-01-28 11:30:00,2024-01-27 23:30:00,2265.0
2024-01-28 11:30:00,2024-01-27 11:30:00,2356.1
2024-01-28 12:00:00,2024-01-28 11:00:00,2126.6
2024-01-28 12:00:00,2024-01-28 08:00:00,2155.4
2024-01-28 12:00:00,2024-01-28 00:00:00,2183.4
2024-01-28 12:00:00,2024-01-27 12:00:00,2289.0
2024-01-28 12:30:00,2024-01-28 11:30:00,2020.7
2024-01-28 12:30:00,2024-01-28 08:30:00,2040.8
2024-01-28 12:30:00,2024-01-28 00:30:00,2099.1
2024-01-28 12:30:00,2024-01-27 12:30:00,2200.8
2024-01-28 13:00:00,2024-01-28 12:00:00,1909.6
2024-01-28 13:00:00,2024-01-28 09:00:00,1917.8
2024-01-28 13:00:00,2024-01-28 01:00:00,1997.2
2024-01-28 13:00:00,2024-01-27 13:00:00,2077.3
2024-01-28 13:30:00,2024-01-28 12:30:00,1785.6
2024-01-28 13:30:00,2024-01-28 09:30:00,1781.7
2024-01-28 13:30:00,2024-01-28 01:30:00,1867.6
2024-01-28 13:30:00,2024-01-27 13:30:00,1913.9
2024-01-28 14:00:00,2024-01-28 13:00:00,1644.9
2024-01-28 14:00:00,2024-01-28 10:00:00,1631.8
2024-01-28 14:00:00,2024-01-28 02:00:00,1708.0
2024-01-28 14:00:00,2024-01-27 14:00:00,1716.5
2024-01-28 14:30:00,2024-01-28 13:30:00,1490.1
2024-01-28 14:30:00,2024-01-28 10:30:00,1472.7
2024-01-28 14:30:00,2024-01-28 02:30:00,1525.6
2024-01-28 14:30:00,2024-01-27 14:30:00,1501.6
2024-01-28 15:00:00,2024-01-28 14:00:00,1329.4
2024-01-28 15:00:00,2024-01-28 11:00:00,1313.9
2024-01-28 15:00:00,2024-01-28 03:00:00,1335.3
2024-01-28 15:00:00,2024-01-27 15:00:00,1291.9
2024-01-28 15:30:00,2024-01-28 14:30:00,1175.1
2024-01-28 15:30:00,2024-01-28 11:30:00,1167.1
2024-01-28 15:30:00,2024-01-28 03:30:00,1156.7
2024-01-28 15:30:00,2024-01-27 15:30:00,1112.0
2024-01-28 16:00:00,2024-01-28 15:00:00,1041.6
2024-01-28 16:00:00,2024-01-28 12:00:00,1044.9
2024-01-28 16:00:00,2024-01-28 04:00:00,1010.2
2024-01-28 16:00:00,2024-01-27 16:00:00,982.3
2024-01-28 16:30:00,2024-01-28 15:30:00,941.6
2024-01-28 16:30:00,2024-01-28 12:30:00,957.2
2024-01-28 16:30:00,2024-01-28 04:30:00,911.6
2024-01-28 16:30:00,2024-01-27 16:30:00,914.8
2024-01-28 17:00:00,2024-01-28 16:00:00,883.9
2024-01-28 17:00:00,2024-01-28 13:00:00,909.8
2024-01-28 17:00:00,2024-01-28 05:00:00,869.3
2024-01-28 17:00:00,2024-01-27 17:00:00,910.2
2024-01-28 17:30:00,2024-01-28 16:30:00,871.0
2024-01-28 17:30:00,2024-01-28 13:30:00,902.8
2024-01-28 17:30:00,2024-01-28 05:30:00,882.2
2024-01-28 17:30:00,2024-01-27 17:30:00,958.0
2024-01-28 18:00:00,2024-01-28 17:00:00,899.1
2024-01-28 18:00:00,2024-01-28 14:00:00,930.7
2024-01-28 18:00:00,2024-01-28 06:00:00,940.0
2024-01-28 18:00:00,2024-01-27 18:00:00,1039.6
2024-01-28 18:30:00,2024-01-28 17:30:00,959.0
2024-01-28 18:30:00,2024-01-28 14:30:00,984.6
2024-01-28 18:30:00,2024-01-28 06:30:00,1026.4
2024-01-28 18:30:00,2024-01-27 18:30:00,1132.7
2024-01-28 19:00:00,2024-01-28 18:00:00,1038.4
2024-01-28 19:00:00,2024-01-28 15:00:00,1053.6
2024-01-28 19:00:00,2024-01-28 07:00:00,1122.6
2024-01-28 19:00:00,2024-01-27 19:00:00,1216.9
2024-01-28 19:30:00,2024-01-28 18:30:00,1124.9
2024-01-28 19:30:00,2024-01-28 15:30:00,1127.7
2024-01-28 19:30:00,2024-01-28 07:30:00,1211.8
2024-01-28 19:30:00,2024-01-27 19:30:00,1278.4
2024-01-28 20:00:00,2024-01-28 19:00:00,1208.7
2024-01-28 20:00:00,2024-01-28 16:00:00,1200.4
2024-01-28 20:00:00,2024-01-28 08:00:00,1284.0
2024-01-28 20:00:00,2024-01-27 20:00:00,1313.9
2024-01-28 20:30:00,2024-01-28 19:30:00,1285.1
2024-01-28 20:30:00,2024-01-28 16:30:00,1269.4
2024-01-28 20:30:00,2024-01-28 08:30:00,1336.9
2024-01-28 20:30:00,2024-01-27 20:30:00,1330.2
2024-01-28 21:00:00,2024-01-28 20:00:00,1355.3
2024-01-28 21:00:00,2024-01-28 17:00:00,1338.0
2024-01-28 21:00:00,2024-01-28 09:00:00,1377.8
2024-01-28 21:00:00,2024-01-27 21:00:00,1343.4
2024-01-28 21:30:00,2024-01-28 20:30:00,1425.7
2024-01-28 21:30:00,2024-01-28 17:30:00,1412.8
2024-01-28 21:30:00,2024-01-28 09:30:00,1420.0
2024-01-28 21:30:00,2024-01-27 21:30:00,1373.7
2024-01-28 22:00:00,2024-01-28 21:00:00,1505.9
2024-01-28 22:00:00,2024-01-28 18:00:00,1502.5
2024-01-28 22:00:00,2024-01-28 10:00:00,1480.2
2024-01-28 22:00:00,2024-01-27 22:00:00,1440.7
2024-01-28 22:30:00,2024-01-28 21:30:00,1605.9
2024-01-28 22:30:00,2024-01-28 18:30:00,1614.6
2024-01-28 22:30:00,2024-01-28 10:30:00,1573.2
2024-01-28 22:30:00,2024-01-27 22:30:00,1557.6
2024-01-28 23:00:00,2024-01-28 22:00:00,1733.5
2024-01-28 23:00:00,2024-01-28 19:00:00,1754.0
2024-01-28 23:00:00,2024-01-28 11:00:00,1708.6
2024-01-28 23:00:00,2024-01-27 23:00:00,1727.9
2024-01-28 23:30:00,2024-01-28 22:30:00,1891.1
2024-01-28 23:30:00,2024-01-28 19:30:00,1920.2
2024-01-28 23:30:00,2024-01-28 11:30:00,1886.7
2024-01-28 23:30:00,2024-01-27 23:30:00,1943.6
2024-01-29 00:00:00,2024-01-28 23:00:00,2078.3
2024-01-29 00:00:00,2024-01-28 20:00:00,2110.8
2024-01-29 00:00:00,2024-01-28 12:00:00,2102.4
2024-01-29 00:00:00,2024-01-28 00:00:00,2190.3
